world,region,country,state,tier,channel,segment,scenario,fy,quarter,month,amount,room_nights_sold,rooms_available
World,West,US,CA,Luxury,OTA,Business,Actual,FY2030,Q2,2030-06,145033.23,666,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2030,Q2,2030-06,129410.23,683,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,143150.87,732,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2030,Q2,2030-06,142201.87,620,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2030,Q2,2030-06,116241.14,733,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,152031.96,722,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2030,Q2,2030-06,136488.71,658,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2030,Q2,2030-06,114571.76,671,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,168322.50,654,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2030,Q2,2030-06,126423.44,618,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2030,Q2,2030-06,129892.22,763,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,145720.89,663,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2030,Q2,2030-06,167776.73,636,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2030,Q2,2030-06,124154.13,712,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,143901.64,632,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2030,Q2,2030-06,163257.86,725,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2030,Q2,2030-06,128012.77,616,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,172159.11,775,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2030,Q2,2030-06,122151.96,769,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2030,Q2,2030-06,117590.72,799,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,160736.00,789,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2030,Q2,2030-06,132199.50,651,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2030,Q2,2030-06,116700.22,746,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,132407.80,615,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2030,Q2,2030-06,156443.14,724,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2030,Q2,2030-06,129945.78,625,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,161552.98,768,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2030,Q2,2030-06,127991.92,713,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2030,Q2,2030-06,132004.16,780,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,132580.20,631,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2030,Q2,2030-06,137542.15,706,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2030,Q2,2030-06,147254.51,755,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,182560.63,726,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2030,Q2,2030-06,157141.51,702,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2030,Q2,2030-06,148246.16,653,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,141615.23,641,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2030,Q2,2030-06,136969.18,798,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2030,Q2,2030-06,128575.29,779,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,135303.54,710,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2030,Q2,2030-06,143258.93,739,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2030,Q2,2030-06,140013.14,700,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,134356.15,682,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2030,Q2,2030-06,133080.14,614,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2030,Q2,2030-06,130908.97,610,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,146363.88,751,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2030,Q2,2030-06,124697.52,720,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2030,Q2,2030-06,142357.07,602,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,164862.14,708,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2030,Q2,2030-06,154331.62,618,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2030,Q2,2030-06,155392.14,751,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,145202.86,620,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2030,Q2,2030-06,166149.74,705,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2030,Q2,2030-06,149486.32,765,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,133674.28,605,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2030,Q2,2030-06,133137.58,606,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2030,Q2,2030-06,143535.30,650,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,141870.46,781,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2030,Q2,2030-06,151896.12,635,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2030,Q2,2030-06,123690.65,630,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,179265.42,729,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2030,Q2,2030-06,121898.12,696,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2030,Q2,2030-06,150751.19,675,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,172834.93,792,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2030,Q2,2030-06,167286.48,778,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2030,Q2,2030-06,159578.18,764,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,178036.49,684,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2030,Q2,2030-06,159800.25,702,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2030,Q2,2030-06,118191.71,787,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,182682.18,778,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2030,Q2,2030-06,162469.24,685,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2030,Q2,2030-06,126624.69,618,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,132184.21,625,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2030,Q2,2030-06,121910.75,734,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2030,Q2,2030-06,139126.48,764,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,167700.19,716,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2030,Q2,2030-06,153399.09,770,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2030,Q2,2030-06,142354.72,622,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2030,Q2,2030-06,134890.14,762,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2030,Q2,2030-06,152116.70,686,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2030,Q2,2030-06,140998.53,712,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2030,Q2,2030-06,172714.54,677,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2030,Q2,2030-06,136784.41,700,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2030,Q2,2030-06,134700.10,616,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2030,Q2,2030-06,149970.14,730,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2030,Q2,2030-06,160369.17,788,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2030,Q2,2030-06,125081.71,795,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2030,Q2,2030-06,160645.50,614,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2030,Q3,2030-09,156456.11,668,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2030,Q3,2030-09,115674.34,703,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,149735.45,709,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2030,Q3,2030-09,167798.95,758,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2030,Q3,2030-09,149038.54,714,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,149461.08,665,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2030,Q3,2030-09,145328.46,689,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2030,Q3,2030-09,123177.61,724,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,134358.21,691,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2030,Q3,2030-09,146777.20,746,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2030,Q3,2030-09,156060.82,638,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,159515.74,628,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2030,Q3,2030-09,150693.78,624,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2030,Q3,2030-09,146672.51,725,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,133224.74,673,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2030,Q3,2030-09,155486.93,766,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2030,Q3,2030-09,127405.25,624,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,143997.51,644,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2030,Q3,2030-09,121500.90,642,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2030,Q3,2030-09,115010.70,725,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,137450.43,755,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2030,Q3,2030-09,138739.69,622,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2030,Q3,2030-09,139675.42,795,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,160007.88,638,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2030,Q3,2030-09,158392.99,656,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2030,Q3,2030-09,157170.67,747,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,183207.97,654,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2030,Q3,2030-09,166009.46,781,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2030,Q3,2030-09,156435.59,617,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,162377.41,613,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2030,Q3,2030-09,139735.18,663,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2030,Q3,2030-09,149962.09,731,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,161128.78,671,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2030,Q3,2030-09,134890.79,720,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2030,Q3,2030-09,135234.55,727,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,137116.66,759,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2030,Q3,2030-09,126534.18,654,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2030,Q3,2030-09,122095.73,776,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,167398.69,645,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2030,Q3,2030-09,143298.50,638,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2030,Q3,2030-09,147607.51,643,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,166887.49,648,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2030,Q3,2030-09,139471.24,609,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2030,Q3,2030-09,115846.02,612,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,132784.30,609,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2030,Q3,2030-09,125091.31,727,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2030,Q3,2030-09,128656.16,764,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,148296.50,768,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2030,Q3,2030-09,135768.27,750,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2030,Q3,2030-09,134635.04,789,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,167786.69,723,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2030,Q3,2030-09,155796.17,696,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2030,Q3,2030-09,157213.93,704,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,138416.98,634,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2030,Q3,2030-09,149496.56,682,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2030,Q3,2030-09,153807.12,777,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,158377.25,627,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2030,Q3,2030-09,131358.73,721,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2030,Q3,2030-09,114828.42,642,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,141583.77,732,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2030,Q3,2030-09,145561.54,652,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2030,Q3,2030-09,124879.57,736,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,178839.16,736,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2030,Q3,2030-09,136538.56,739,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2030,Q3,2030-09,142841.12,716,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,179628.49,669,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2030,Q3,2030-09,166116.75,617,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2030,Q3,2030-09,134534.88,711,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,167213.46,798,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2030,Q3,2030-09,161185.00,730,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2030,Q3,2030-09,148690.32,725,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,169479.68,645,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2030,Q3,2030-09,145263.47,600,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2030,Q3,2030-09,136630.94,638,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,171242.75,643,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2030,Q3,2030-09,120735.85,662,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2030,Q3,2030-09,138623.22,710,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,148006.54,772,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2030,Q3,2030-09,160840.03,760,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2030,Q3,2030-09,156916.66,711,900
World,Southeast,US,FL,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,162776.71,651,900
World,Southeast,US,FL,Luxury,OTA,Business,Actual,FY2030,Q3,2030-09,125361.71,741,900
World,Southeast,US,FL,Luxury,OTA,Business,Plan,FY2030,Q3,2030-09,116128.26,733,900
World,Southeast,US,FL,Luxury,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,135479.05,769,900
World,Southeast,US,FL,Premium,Direct,Leisure,Actual,FY2030,Q3,2030-09,150516.22,600,900
World,Southeast,US,FL,Premium,Direct,Leisure,Plan,FY2030,Q3,2030-09,149326.74,640,900
World,Southeast,US,FL,Premium,Direct,Leisure,WhatIf_A,FY2030,Q3,2030-09,179904.18,739,900
World,Southeast,US,FL,Premium,Direct,Business,Actual,FY2030,Q3,2030-09,143138.15,787,900
World,Southeast,US,FL,Premium,Direct,Business,Plan,FY2030,Q3,2030-09,144993.53,755,900
World,Southeast,US,FL,Premium,Direct,Business,WhatIf_A,FY2030,Q3,2030-09,155126.23,665,900
World,Southeast,US,FL,Premium,OTA,Leisure,Actual,FY2030,Q3,2030-09,154457.62,640,900
World,Southeast,US,FL,Premium,OTA,Leisure,Plan,FY2030,Q3,2030-09,150129.69,787,900
World,Southeast,US,FL,Premium,OTA,Leisure,WhatIf_A,FY2030,Q3,2030-09,183263.20,789,900
World,Southeast,US,FL,Premium,OTA,Business,Actual,FY2030,Q3,2030-09,144823.35,694,900
World,Southeast,US,FL,Premium,OTA,Business,Plan,FY2030,Q3,2030-09,123011.03,713,900
World,Southeast,US,FL,Premium,OTA,Business,WhatIf_A,FY2030,Q3,2030-09,165377.02,642,900
World,West,US,CA,Luxury,Direct,Leisure,Actual,FY2030,Q4,2030-12,166513.14,777,900
World,West,US,CA,Luxury,Direct,Leisure,Plan,FY2030,Q4,2030-12,121535.66,657,900
World,West,US,CA,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,149613.75,717,900
World,West,US,CA,Luxury,Direct,Business,Actual,FY2030,Q4,2030-12,164092.92,779,900
World,West,US,CA,Luxury,Direct,Business,Plan,FY2030,Q4,2030-12,114681.10,715,900
World,West,US,CA,Luxury,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,138646.54,675,900
World,West,US,CA,Luxury,OTA,Leisure,Actual,FY2030,Q4,2030-12,123946.00,778,900
World,West,US,CA,Luxury,OTA,Leisure,Plan,FY2030,Q4,2030-12,135492.81,747,900
World,West,US,CA,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q4,2030-12,146088.64,665,900
World,West,US,CA,Luxury,OTA,Business,Actual,FY2030,Q4,2030-12,151174.73,789,900
World,West,US,CA,Luxury,OTA,Business,Plan,FY2030,Q4,2030-12,123770.01,659,900
World,West,US,CA,Luxury,OTA,Business,WhatIf_A,FY2030,Q4,2030-12,161505.52,685,900
World,West,US,CA,Premium,Direct,Leisure,Actual,FY2030,Q4,2030-12,157809.28,600,900
World,West,US,CA,Premium,Direct,Leisure,Plan,FY2030,Q4,2030-12,123604.01,744,900
World,West,US,CA,Premium,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,145859.03,723,900
World,West,US,CA,Premium,Direct,Business,Actual,FY2030,Q4,2030-12,142629.01,632,900
World,West,US,CA,Premium,Direct,Business,Plan,FY2030,Q4,2030-12,133535.15,716,900
World,West,US,CA,Premium,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,132803.56,747,900
World,West,US,CA,Premium,OTA,Leisure,Actual,FY2030,Q4,2030-12,122965.97,641,900
World,West,US,CA,Premium,OTA,Leisure,Plan,FY2030,Q4,2030-12,133999.52,775,900
World,West,US,CA,Premium,OTA,Leisure,WhatIf_A,FY2030,Q4,2030-12,167293.25,608,900
World,West,US,CA,Premium,OTA,Business,Actual,FY2030,Q4,2030-12,128281.25,656,900
World,West,US,CA,Premium,OTA,Business,Plan,FY2030,Q4,2030-12,147789.24,677,900
World,West,US,CA,Premium,OTA,Business,WhatIf_A,FY2030,Q4,2030-12,173610.38,726,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Actual,FY2030,Q4,2030-12,125353.05,658,900
World,Northeast,US,NY,Luxury,Direct,Leisure,Plan,FY2030,Q4,2030-12,114360.98,743,900
World,Northeast,US,NY,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,161677.74,791,900
World,Northeast,US,NY,Luxury,Direct,Business,Actual,FY2030,Q4,2030-12,156051.25,753,900
World,Northeast,US,NY,Luxury,Direct,Business,Plan,FY2030,Q4,2030-12,127803.65,704,900
World,Northeast,US,NY,Luxury,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,132829.87,649,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Actual,FY2030,Q4,2030-12,142091.68,661,900
World,Northeast,US,NY,Luxury,OTA,Leisure,Plan,FY2030,Q4,2030-12,114572.31,796,900
World,Northeast,US,NY,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q4,2030-12,150050.48,664,900
World,Northeast,US,NY,Luxury,OTA,Business,Actual,FY2030,Q4,2030-12,137657.13,628,900
World,Northeast,US,NY,Luxury,OTA,Business,Plan,FY2030,Q4,2030-12,120633.94,752,900
World,Northeast,US,NY,Luxury,OTA,Business,WhatIf_A,FY2030,Q4,2030-12,178339.07,737,900
World,Northeast,US,NY,Premium,Direct,Leisure,Actual,FY2030,Q4,2030-12,128226.82,699,900
World,Northeast,US,NY,Premium,Direct,Leisure,Plan,FY2030,Q4,2030-12,126678.94,736,900
World,Northeast,US,NY,Premium,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,135148.85,658,900
World,Northeast,US,NY,Premium,Direct,Business,Actual,FY2030,Q4,2030-12,167081.88,657,900
World,Northeast,US,NY,Premium,Direct,Business,Plan,FY2030,Q4,2030-12,143346.91,760,900
World,Northeast,US,NY,Premium,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,133517.02,707,900
World,Northeast,US,NY,Premium,OTA,Leisure,Actual,FY2030,Q4,2030-12,149157.05,735,900
World,Northeast,US,NY,Premium,OTA,Leisure,Plan,FY2030,Q4,2030-12,135826.12,650,900
World,Northeast,US,NY,Premium,OTA,Leisure,WhatIf_A,FY2030,Q4,2030-12,140892.21,787,900
World,Northeast,US,NY,Premium,OTA,Business,Actual,FY2030,Q4,2030-12,121634.59,742,900
World,Northeast,US,NY,Premium,OTA,Business,Plan,FY2030,Q4,2030-12,122101.45,737,900
World,Northeast,US,NY,Premium,OTA,Business,WhatIf_A,FY2030,Q4,2030-12,159592.19,689,900
World,South,US,TX,Luxury,Direct,Leisure,Actual,FY2030,Q4,2030-12,130336.73,610,900
World,South,US,TX,Luxury,Direct,Leisure,Plan,FY2030,Q4,2030-12,135550.20,765,900
World,South,US,TX,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,141416.81,639,900
World,South,US,TX,Luxury,Direct,Business,Actual,FY2030,Q4,2030-12,154473.26,730,900
World,South,US,TX,Luxury,Direct,Business,Plan,FY2030,Q4,2030-12,156524.64,676,900
World,South,US,TX,Luxury,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,152328.63,663,900
World,South,US,TX,Luxury,OTA,Leisure,Actual,FY2030,Q4,2030-12,149791.08,701,900
World,South,US,TX,Luxury,OTA,Leisure,Plan,FY2030,Q4,2030-12,134479.76,693,900
World,South,US,TX,Luxury,OTA,Leisure,WhatIf_A,FY2030,Q4,2030-12,133010.33,663,900
World,South,US,TX,Luxury,OTA,Business,Actual,FY2030,Q4,2030-12,140038.84,649,900
World,South,US,TX,Luxury,OTA,Business,Plan,FY2030,Q4,2030-12,154832.74,650,900
World,South,US,TX,Luxury,OTA,Business,WhatIf_A,FY2030,Q4,2030-12,172324.21,608,900
World,South,US,TX,Premium,Direct,Leisure,Actual,FY2030,Q4,2030-12,131164.74,637,900
World,South,US,TX,Premium,Direct,Leisure,Plan,FY2030,Q4,2030-12,149114.67,698,900
World,South,US,TX,Premium,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,148168.44,680,900
World,South,US,TX,Premium,Direct,Business,Actual,FY2030,Q4,2030-12,150651.70,760,900
World,South,US,TX,Premium,Direct,Business,Plan,FY2030,Q4,2030-12,130499.54,747,900
World,South,US,TX,Premium,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,181876.94,633,900
World,South,US,TX,Premium,OTA,Leisure,Actual,FY2030,Q4,2030-12,155395.63,712,900
World,South,US,TX,Premium,OTA,Leisure,Plan,FY2030,Q4,2030-12,157635.18,775,900
World,South,US,TX,Premium,OTA,Leisure,WhatIf_A,FY2030,Q4,2030-12,154364.10,791,900
World,South,US,TX,Premium,OTA,Business,Actual,FY2030,Q4,2030-12,140159.01,733,900
World,South,US,TX,Premium,OTA,Business,Plan,FY2030,Q4,2030-12,138101.49,717,900
World,South,US,TX,Premium,OTA,Business,WhatIf_A,FY2030,Q4,2030-12,137628.86,647,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Actual,FY2030,Q4,2030-12,123615.15,674,900
World,Southeast,US,FL,Luxury,Direct,Leisure,Plan,FY2030,Q4,2030-12,115544.98,738,900
World,Southeast,US,FL,Luxury,Direct,Leisure,WhatIf_A,FY2030,Q4,2030-12,147594.15,608,900
World,Southeast,US,FL,Luxury,Direct,Business,Actual,FY2030,Q4,2030-12,135839.38,650,900
World,Southeast,US,FL,Luxury,Direct,Business,Plan,FY2030,Q4,2030-12,122836.32,679,900
World,Southeast,US,FL,Luxury,Direct,Business,WhatIf_A,FY2030,Q4,2030-12,178250.84,658,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Actual,FY2030,Q4,2030-12,165401.64,665,900
World,Southeast,US,FL,Luxury,OTA,Leisure,Plan,FY2030,Q4,2030-12,129429.57,784,900
